# {"t_start": 1604759521.9819155, "env_id": "BallBalancerSim-v0"} 
r,l,t 
694.211918,1000,5777.617327
472.572167,1000,5778.013262
450.068793,1000,5778.419135
477.710014,1000,5778.824086
488.537054,1000,5779.222984
443.171224,1000,5779.655827
712.658179,1000,5780.106659
599.346096,1000,5780.557453
561.480583,1000,5781.011202
676.787994,1000,5783.494561
480.822908,1000,5784.058087
431.594001,1000,5784.548741
440.81369,1000,5785.10029
675.765032,1000,5785.678719
528.789801,1000,5786.310029
567.433861,1000,5786.820664
598.950089,1000,5787.446988
495.343734,1000,5788.045387
454.395292,1000,5788.757486
736.423401,1000,5791.127146
525.152426,1000,5791.570959
481.429502,1000,5792.00779
619.063943,1000,5792.441629
562.286219,1000,5792.887472
458.018394,1000,5793.405088
702.113628,1000,5793.866818
494.447904,1000,5794.277718
481.768733,1000,5794.676689
550.594241,1000,5795.085595
472.378963,1000,5797.042359
485.499452,1000,5797.442303
419.1479,1000,5797.840191
532.303713,1000,5798.241163
438.186702,1000,5798.640085
488.915916,1000,5799.035992
577.699429,1000,5799.421002
581.678091,1000,5799.82588
513.004538,1000,5800.213842
539.110246,1000,5800.654662
605.449223,1000,5802.584502
474.694634,1000,5803.071198
709.44853,1000,5803.499053
508.191697,1000,5803.914975
458.941626,1000,5804.317863
504.814107,1000,5804.744723
726.78789,1000,5805.161612
513.911118,1000,5805.584478
420.734988,1000,5806.007345
415.097801,1000,5806.419275
490.859075,1000,5808.134656
439.810343,1000,5808.593465
742.819258,1000,5809.030295
721.542574,1000,5809.48305
695.428608,1000,5809.929855
537.826713,1000,5810.351773
737.548385,1000,5810.75075
680.336427,1000,5811.168633
460.186417,1000,5811.598483
686.150771,1000,5812.046286
454.554179,1000,5813.926288
438.727963,1000,5814.331206
518.476816,1000,5814.730107
740.621794,1000,5815.214843
726.702956,1000,5815.72744
516.091932,1000,5816.249077
506.20085,1000,5816.715795
642.028642,1000,5817.152628
485.384698,1000,5817.597437
511.786322,1000,5818.034268
484.652842,1000,5819.867368
632.697028,1000,5820.28927
521.165187,1000,5820.689205
559.620113,1000,5821.076171
471.941841,1000,5821.472075
612.613541,1000,5821.885008
695.097325,1000,5822.306842
491.057755,1000,5822.728713
561.393372,1000,5823.172566
614.65318,1000,5823.624358
687.637481,1000,5825.546179
612.868479,1000,5826.009975
429.708872,1000,5826.463761
490.067235,1000,5826.866683
442.773999,1000,5827.273558
414.474243,1000,5827.661519
678.17719,1000,5828.048484
707.336236,1000,5828.447417
599.03135,1000,5828.842415
502.315787,1000,5829.237305
513.948294,1000,5831.078382
629.140317,1000,5831.533193
545.146492,1000,5832.114609
658.481041,1000,5832.538476
523.39101,1000,5832.964335
723.296307,1000,5833.385265
448.634372,1000,5833.803093
505.278198,1000,5834.215989
462.500189,1000,5834.723631
423.639023,1000,5835.209331
638.475074,1000,5837.0155
636.31843,1000,5837.483346
581.483837,1000,5837.920177
635.846826,1000,5838.354017
486.508659,1000,5838.768909
517.38501,1000,5839.197761
675.778687,1000,5839.619669
523.659794,1000,5840.066439
651.192253,1000,5840.557127
711.765768,1000,5841.033851
527.059781,1000,5842.867943
736.285211,1000,5843.272861
706.915713,1000,5843.863282
543.971239,1000,5844.34599
437.690693,1000,5844.771852
556.604954,1000,5845.180758
635.140805,1000,5845.683413
513.10522,1000,5846.172106
463.997135,1000,5846.652858
523.098652,1000,5847.074692
447.917513,1000,5849.067362
578.094167,1000,5849.58797
411.435214,1000,5850.130549
520.846008,1000,5850.595315
540.235559,1000,5851.071004
659.289428,1000,5851.59959
534.332956,1000,5852.208961
454.58586,1000,5852.743531
477.712262,1000,5853.329964
453.347745,1000,5853.900435
583.083915,1000,5855.88014
512.273099,1000,5856.343901
732.768348,1000,5856.910385
509.091611,1000,5857.404096
442.550665,1000,5857.840895
486.902647,1000,5858.35655
522.45153,1000,5858.890089
416.738697,1000,5859.493513
458.196962,1000,5859.942276
479.374751,1000,5860.35617
453.943883,1000,5862.092524
440.95345,1000,5862.493451
688.499788,1000,5862.89142
472.149484,1000,5863.343221
459.536583,1000,5863.767045
726.156963,1000,5864.207868
729.135045,1000,5864.623795
525.051216,1000,5865.048618
472.838392,1000,5865.477556
587.785462,1000,5865.956276
418.357093,1000,5867.892098
700.525852,1000,5868.333915
441.814646,1000,5868.809643
545.445542,1000,5869.22254
578.22049,1000,5869.615489
557.953959,1000,5870.006482
563.805097,1000,5870.426319
533.55007,1000,5870.977843
659.91656,1000,5871.406736
477.452174,1000,5871.959219
497.249624,1000,5873.712529
413.071685,1000,5874.276023
509.855754,1000,5874.819568
645.237927,1000,5875.346191
522.239477,1000,5875.771024
731.766086,1000,5876.166006
522.292444,1000,5876.55393
452.718196,1000,5876.952862
500.251357,1000,5877.364761
453.625726,1000,5877.767719
484.888302,1000,5879.66062
500.505648,1000,5880.090471
720.935818,1000,5880.4904
672.234812,1000,5880.886382
660.2051,1000,5881.275301
648.462577,1000,5881.662266
467.027644,1000,5882.055217
682.574404,1000,5882.46911
698.702978,1000,5882.857111
592.62645,1000,5883.249065
525.920478,1000,5884.993356
667.989845,1000,5885.398314
507.245391,1000,5885.791222
583.131619,1000,5886.187165
457.855748,1000,5886.57517
430.958508,1000,5886.96608
708.974444,1000,5887.357034
595.387991,1000,5887.746992
483.041391,1000,5888.143931
733.476656,1000,5888.546894
565.018377,1000,5890.322105
680.913626,1000,5890.791879
529.255302,1000,5891.244636
480.805661,1000,5891.652586
451.357214,1000,5892.098389
581.946166,1000,5892.501313
473.420513,1000,5892.900271
494.44046,1000,5893.354059
465.92348,1000,5893.805849
693.123271,1000,5894.281577
451.243136,1000,5896.157596
589.549971,1000,5896.560482
455.517126,1000,5896.974376
682.237668,1000,5897.432187
446.439952,1000,5897.834115
710.740376,1000,5898.294888
408.101562,1000,5898.836394
464.149858,1000,5899.248294
495.379349,1000,5899.782899
465.229273,1000,5900.235689
663.306413,1000,5902.16549
468.440188,1000,5902.669179
446.785602,1000,5903.166812
421.691428,1000,5903.622632
661.210186,1000,5904.07638
749.941178,1000,5904.550154
454.84547,1000,5905.003898
462.963211,1000,5905.456724
509.526883,1000,5905.961337
495.018267,1000,5906.4241
553.777463,1000,5908.248221
447.809615,1000,5908.742898
475.755767,1000,5909.226605
424.639063,1000,5909.697345
655.439189,1000,5910.131185
444.959967,1000,5910.535104
455.352811,1000,5910.934037
588.131548,1000,5911.336996
500.581985,1000,5911.739915
526.912877,1000,5912.140843
651.963554,1000,5913.907119
515.011388,1000,5914.336967
524.754928,1000,5914.75781
519.581575,1000,5915.275458
521.007109,1000,5915.836923
487.462591,1000,5916.478244
476.757812,1000,5917.049681
547.933968,1000,5917.55832
744.433447,1000,5918.073941
418.766003,1000,5918.584575
731.544367,1000,5920.395767
705.859813,1000,5920.798693
607.574456,1000,5921.184658
734.990475,1000,5921.570588
574.975506,1000,5921.963536
607.229026,1000,5922.354492
474.550417,1000,5922.748474
448.43902,1000,5923.141425
480.291914,1000,5923.524398
521.163162,1000,5923.925321
475.16248,1000,5925.757391
510.485348,1000,5926.16134
613.181343,1000,5926.54931
515.714961,1000,5926.94621
468.327716,1000,5927.344146
485.672458,1000,5927.749064
473.510535,1000,5928.166946
445.486297,1000,5928.571862
739.46851,1000,5928.959824
488.351277,1000,5929.344835
435.718735,1000,5931.0762
599.382959,1000,5931.481118
456.631688,1000,5931.865107
490.647232,1000,5932.253053
444.599711,1000,5932.63803
722.01299,1000,5933.075816
471.976326,1000,5933.614415
694.698631,1000,5934.083121
633.439756,1000,5934.48708
626.834982,1000,5934.880988
476.336824,1000,5936.634298
465.024075,1000,5937.049234
660.880899,1000,5937.436154
459.326213,1000,5937.819128
436.667304,1000,5938.225078
457.968418,1000,5938.622024
421.160077,1000,5939.002962
432.920458,1000,5939.390964
723.991793,1000,5939.781918
470.009896,1000,5940.182842
583.256043,1000,5942.111684
468.126375,1000,5942.51062
505.528682,1000,5942.89256
509.419989,1000,5943.278567
472.819395,1000,5943.713364
489.19791,1000,5944.138226
472.587109,1000,5944.56811
666.119621,1000,5944.981011
483.328906,1000,5945.43476
690.891861,1000,5945.873586
746.468566,1000,5947.760539
519.820655,1000,5948.203355
460.169067,1000,5948.624229
692.18118,1000,5949.032138
451.469777,1000,5949.469004
663.040652,1000,5949.893833
699.94116,1000,5950.305764
421.317037,1000,5950.715636
744.689593,1000,5951.205326
575.246967,1000,5951.683082
462.632506,1000,5953.514182
520.108951,1000,5953.914122
499.394705,1000,5954.302081
659.305631,1000,5954.711946
459.519304,1000,5955.115866
536.207876,1000,5955.529759
494.785691,1000,5955.93571
430.214937,1000,5956.432344
570.340833,1000,5956.840291
623.966903,1000,5957.248162
443.388936,1000,5959.15905
460.546792,1000,5959.634779
429.588608,1000,5960.564293
698.126315,1000,5961.365151
636.423529,1000,5961.906703
719.908391,1000,5962.338578
571.640973,1000,5962.738516
722.290328,1000,5963.16733
464.731557,1000,5963.64605
438.413018,1000,5964.228534
490.652945,1000,5966.163317
476.9925,1000,5966.622123
578.421874,1000,5967.045993
446.208013,1000,5967.463878
476.534009,1000,5967.969486
474.414934,1000,5968.466159
457.922528,1000,5968.949864
607.014992,1000,5969.425623
727.072981,1000,5969.977116
694.021006,1000,5970.749053
493.667937,1000,5972.954153
744.843984,1000,5973.377022
546.24493,1000,5973.778948
432.637359,1000,5974.228745
488.811124,1000,5974.769331
534.994438,1000,5975.296889
425.396984,1000,5975.77461
729.23701,1000,5976.238403
493.410311,1000,5976.708114
457.033647,1000,5977.160902
532.265143,1000,5978.92618
438.021817,1000,5979.396923
667.479029,1000,5979.906592
523.745404,1000,5980.334413
656.938685,1000,5980.811139
464.253625,1000,5981.345748
462.916131,1000,5981.867314
741.685248,1000,5982.398893
714.148205,1000,5982.893569
524.19309,1000,5983.37528
434.612856,1000,5985.456713
735.724199,1000,5985.904515
454.404473,1000,5986.373262
458.934552,1000,5986.805107
602.287113,1000,5987.232963
699.125632,1000,5987.657825
523.792454,1000,5988.057797
486.269449,1000,5988.565399
701.149333,1000,5989.015225
435.439092,1000,5989.528823
543.276873,1000,5991.359961
703.636699,1000,5991.762848
602.293185,1000,5992.149851
673.744568,1000,5992.538772
525.549183,1000,5992.948723
447.260742,1000,5993.330812
704.448242,1000,5993.822457
454.315271,1000,5994.243334
723.410239,1000,5994.716068
514.911379,1000,5995.312485
419.679736,1000,5997.36997
493.04139,1000,5997.791841
453.333272,1000,5998.329403
413.361778,1000,5998.92481
434.617451,1000,5999.3776
718.181379,1000,5999.790534
413.461346,1000,6000.193418
699.29976,1000,6000.593347
695.23944,1000,6000.988292
485.015758,1000,6001.518872
511.332381,1000,6003.630259
678.126993,1000,6004.086006
421.141247,1000,6004.493916
459.576314,1000,6004.898871
477.187082,1000,6005.291816
525.973588,1000,6005.680779
409.583642,1000,6006.107598
667.023645,1000,6006.504537
473.815638,1000,6006.988243
433.737527,1000,6007.499874
458.715216,1000,6009.848627
475.310942,1000,6010.26352
495.546801,1000,6010.658549
506.550833,1000,6011.043558
487.426732,1000,6011.432514
484.167324,1000,6011.819444
465.523874,1000,6012.204453
465.520664,1000,6012.586427
469.496529,1000,6012.977347
437.915273,1000,6013.359325
505.485636,1000,6015.159542
395.239312,1000,6015.583416
402.880368,1000,6016.067082
698.156808,1000,6016.506905
472.177461,1000,6016.9577
420.153689,1000,6017.397555
416.380236,1000,6017.811418
506.152751,1000,6018.246254
435.732685,1000,6018.713006
428.577315,1000,6019.125938
493.904816,1000,6020.988918
422.681652,1000,6021.424752
542.538458,1000,6021.8556
525.193936,1000,6022.303402
659.930724,1000,6022.815035
437.060747,1000,6023.333646
428.776981,1000,6023.810403
725.504247,1000,6024.400792
423.378678,1000,6024.836662
523.65774,1000,6025.242542
663.867792,1000,6026.975944
496.070071,1000,6027.37384
616.693845,1000,6027.764829
417.277303,1000,6028.165761
524.791396,1000,6028.566649
729.786098,1000,6028.953614
462.020413,1000,6029.341616
555.513311,1000,6029.724582
424.488497,1000,6030.135453
430.131941,1000,6030.560359
533.076758,1000,6032.411404
439.778806,1000,6032.857174
410.52253,1000,6033.365815
565.812375,1000,6033.879441
470.909067,1000,6034.326279
442.438372,1000,6034.722186
431.332696,1000,6035.155059
457.012637,1000,6035.589867
500.426379,1000,6036.071579
564.732505,1000,6036.619114
491.663704,1000,6038.422289
471.696396,1000,6038.823253
462.687008,1000,6039.210182
417.451245,1000,6039.59615
435.673409,1000,6039.994122
510.798377,1000,6040.38508
727.365282,1000,6040.775036
444.975415,1000,6041.163957
721.093021,1000,6041.551961
611.164431,1000,6041.940878
672.885728,1000,6043.677268
437.532961,1000,6044.078197
510.919155,1000,6044.465126
684.093272,1000,6044.854085
461.098342,1000,6045.259035
488.754592,1000,6045.649958
480.38214,1000,6046.072827
616.450881,1000,6046.556533
512.712128,1000,6047.031298
539.60334,1000,6047.493067
722.053768,1000,6049.47772
422.864333,1000,6049.968444
616.158321,1000,6050.413219
503.296787,1000,6050.834091
715.49086,1000,6051.272919
431.500196,1000,6051.664869
511.834757,1000,6052.055823
560.335456,1000,6052.442819
664.45943,1000,6052.829792
676.507375,1000,6053.215721
503.202965,1000,6054.965078
469.430058,1000,6055.374985
408.227886,1000,6055.762908
500.348571,1000,6056.153903
541.224634,1000,6056.549836
606.055908,1000,6056.936808
511.270767,1000,6057.322736
475.214371,1000,6057.705713
429.699865,1000,6058.111628
729.296267,1000,6058.513595
543.921625,1000,6060.254929
490.463363,1000,6060.655857
527.428264,1000,6061.043822
466.36738,1000,6061.431777
573.0919,1000,6061.815754
392.617269,1000,6062.202685
471.47591,1000,6062.586658
700.524333,1000,6062.977612
742.190723,1000,6063.364576
516.101108,1000,6063.751579
426.344994,1000,6065.502894
701.401651,1000,6065.904783
443.903213,1000,6066.299771
498.836224,1000,6066.690681
655.834817,1000,6067.079641
580.845067,1000,6067.560354
749.089461,1000,6068.019129
411.114212,1000,6068.429067
468.773501,1000,6068.822023
733.620743,1000,6069.207985
457.807965,1000,6071.117875
424.789632,1000,6071.560655
486.226598,1000,6071.990504
656.291531,1000,6072.408387
667.672707,1000,6072.824313
467.578963,1000,6073.305987
510.709186,1000,6073.738829
464.043366,1000,6074.170706
696.344945,1000,6074.570605
488.714407,1000,6074.966583
482.842738,1000,6076.7039
544.542433,1000,6077.107817
647.925053,1000,6077.495781
435.993646,1000,6077.881787
529.048291,1000,6078.282713
497.043345,1000,6078.677619
404.137291,1000,6079.067577
462.44733,1000,6079.457533
452.813932,1000,6079.848489
698.469707,1000,6080.318231
587.283721,1000,6082.15037
658.041646,1000,6082.551259
674.450976,1000,6082.942248
722.185792,1000,6083.329177
617.590958,1000,6083.718177
727.384199,1000,6084.110128
606.396912,1000,6084.495059
402.841536,1000,6084.882026
745.112444,1000,6085.280998
505.070975,1000,6085.669955
730.175719,1000,6087.51502
414.554711,1000,6087.960792
634.665185,1000,6088.380782
741.927181,1000,6088.793679
700.415402,1000,6089.255444
442.124976,1000,6089.66036
562.135867,1000,6090.053311
488.272688,1000,6090.450285
532.727426,1000,6090.839243
538.890909,1000,6091.240134
498.746869,1000,6092.971505
738.296388,1000,6093.375583
734.966554,1000,6093.760556
541.613164,1000,6094.150512
467.161029,1000,6094.540501
444.865613,1000,6094.929428
445.29609,1000,6095.321381
684.460076,1000,6095.773172
726.325264,1000,6096.230989
495.737612,1000,6096.694743
655.128935,1000,6098.798113
676.236377,1000,6099.264832
466.755628,1000,6099.682756
585.935584,1000,6100.112566
479.305981,1000,6100.561365
639.320001,1000,6100.960329
532.30352,1000,6101.363219
417.377195,1000,6101.754173
739.508058,1000,6102.141177
503.420542,1000,6102.529103
505.570987,1000,6104.276466
728.865803,1000,6104.71529
716.792939,1000,6105.125195
495.006884,1000,6105.525126
435.174387,1000,6105.919072
506.857182,1000,6106.310986
689.119533,1000,6106.709958
480.716141,1000,6107.106891
472.216551,1000,6107.497851
443.012633,1000,6107.890795
500.796358,1000,6109.650055
606.621576,1000,6110.05003
455.937736,1000,6110.447922
469.479324,1000,6110.835883
560.218748,1000,6111.227836
486.407253,1000,6111.653733
477.026364,1000,6112.120448
702.687881,1000,6112.601162
538.578659,1000,6113.077923
491.303646,1000,6113.531675
646.688629,1000,6115.372748
571.313939,1000,6115.856456
471.092095,1000,6116.275335
480.525307,1000,6116.700198
684.677125,1000,6117.096139
499.462188,1000,6117.489131
649.982761,1000,6117.879078
501.585542,1000,6118.287951
677.24131,1000,6118.685929
720.856302,1000,6119.081871
682.181555,1000,6120.826162
452.01503,1000,6121.228087
521.933787,1000,6121.620039
547.081202,1000,6122.010038
659.127536,1000,6122.399953
450.112487,1000,6122.785958
708.582233,1000,6123.174882
584.687219,1000,6123.562888
507.823585,1000,6123.977772
459.189713,1000,6124.369721
634.868839,1000,6126.111028
643.865355,1000,6126.518938
704.84264,1000,6126.918905
610.97356,1000,6127.307826
649.871532,1000,6127.696816
505.359149,1000,6128.087777
491.525564,1000,6128.496648
520.406726,1000,6128.886605
555.372863,1000,6129.279588
495.364481,1000,6129.666519
504.462251,1000,6131.41788
705.028517,1000,6131.819759
460.528758,1000,6132.21274
712.95855,1000,6132.605686
480.024826,1000,6133.029524
485.343049,1000,6133.433476
468.95485,1000,6133.824428
488.061118,1000,6134.21934
718.095374,1000,6134.61229
500.997482,1000,6135.010226
453.636803,1000,6136.814399
718.526044,1000,6137.234314
470.1884,1000,6137.631252
671.590103,1000,6138.031183
647.558594,1000,6138.440052
458.031622,1000,6138.834996
620.500678,1000,6139.282797
467.925869,1000,6139.699712
623.256408,1000,6140.09267
678.80622,1000,6140.487612
693.331988,1000,6142.228957
640.041803,1000,6142.633834
457.827596,1000,6143.023792
682.828661,1000,6143.410796
602.953286,1000,6143.798718
417.079275,1000,6144.18871
480.227909,1000,6144.580628
452.308232,1000,6144.967641
476.321223,1000,6145.35356
514.256313,1000,6145.754519
452.70683,1000,6147.496829
487.647861,1000,6147.936687
530.890507,1000,6148.350574
463.407379,1000,6148.745487
490.334282,1000,6149.147414
726.403963,1000,6149.69495
418.888361,1000,6150.126794
583.958485,1000,6150.55764
684.27715,1000,6150.955615
495.725785,1000,6151.400387
506.881971,1000,6153.140767
454.857504,1000,6153.54565
696.602314,1000,6153.936638
446.993089,1000,6154.32656
489.315114,1000,6154.719549
572.735282,1000,6155.106515
470.603463,1000,6155.502452
476.136373,1000,6155.90438
543.364323,1000,6156.298286
717.478318,1000,6156.692234
691.120413,1000,6158.426594
481.236026,1000,6158.830552
449.610455,1000,6159.222466
489.527849,1000,6159.609465
494.441435,1000,6159.997431
539.255394,1000,6160.386353
437.001999,1000,6160.796255
729.951906,1000,6161.186251
527.18805,1000,6161.580642
406.927773,1000,6161.964654
658.72253,1000,6163.695022
462.746417,1000,6164.097909
487.958044,1000,6164.492853
472.411876,1000,6164.879861
418.583598,1000,6165.27177
587.909104,1000,6165.697631
498.781923,1000,6166.090617
519.174985,1000,6166.481568
577.922985,1000,6166.887493
531.37053,1000,6167.281395
568.021333,1000,6169.040689
438.744437,1000,6169.438624
536.655935,1000,6169.836562
451.501041,1000,6170.22552
612.424277,1000,6170.620503
649.358181,1000,6171.011452
486.223314,1000,6171.400413
504.141058,1000,6171.788341
490.774868,1000,6172.177301
460.029634,1000,6172.567297
684.525492,1000,6174.303613
450.716824,1000,6174.708529
532.067691,1000,6175.117473
662.2764,1000,6175.510388
656.448692,1000,6175.916333
711.722236,1000,6176.30426
567.288427,1000,6176.700246
711.864046,1000,6177.137072
600.006346,1000,6177.605957
683.65126,1000,6178.066725
486.65218,1000,6179.945698
467.096529,1000,6180.433394
458.503727,1000,6180.883193
490.718418,1000,6181.329001
497.717805,1000,6181.785778
552.663457,1000,6182.197675
573.245207,1000,6182.593651
505.115514,1000,6182.981616
717.098341,1000,6183.371538
438.736803,1000,6183.759498
582.091291,1000,6185.498882
618.408922,1000,6185.908794
482.865143,1000,6186.298706
482.560566,1000,6186.692692
434.098616,1000,6187.088593
462.529047,1000,6187.477584
462.766112,1000,6187.874492
469.915855,1000,6188.279447
545.685454,1000,6188.681334
581.694715,1000,6189.069334
489.139818,1000,6190.799716
423.972306,1000,6191.20263
704.292277,1000,6191.592584
692.485593,1000,6191.975565
575.91082,1000,6192.36452
576.122359,1000,6192.755476
627.386966,1000,6193.140408
516.738057,1000,6193.529416
454.177249,1000,6193.916368
655.229521,1000,6194.305332
683.278393,1000,6196.044677
466.938567,1000,6196.444571
733.018106,1000,6196.84051
430.921162,1000,6197.238487
432.319022,1000,6197.630439
734.54811,1000,6198.01836
622.73899,1000,6198.428305
475.77557,1000,6198.817223
452.878455,1000,6199.231155
543.977709,1000,6199.625102
477.803531,1000,6201.563879
566.638666,1000,6201.993767
448.371632,1000,6202.388671
738.396509,1000,6202.77863
607.073616,1000,6203.167588
463.018263,1000,6203.556548
444.704178,1000,6203.946505
433.076961,1000,6204.338458
515.875381,1000,6204.726462
654.282536,1000,6205.116375
429.0634,1000,6206.999377
557.741578,1000,6207.404256
517.530143,1000,6207.794254
433.224693,1000,6208.189157
552.200589,1000,6208.585098
506.668992,1000,6208.977083
419.351429,1000,6209.365013
659.898619,1000,6209.751017
748.124292,1000,6210.138943
678.649219,1000,6210.537876
649.837367,1000,6212.29318
691.672158,1000,6212.692152
473.218722,1000,6213.079078
469.832077,1000,6213.469066
671.327651,1000,6213.858032
444.83194,1000,6214.243963
393.685001,1000,6214.638941
473.716089,1000,6215.030859
508.433612,1000,6215.424849
670.540014,1000,6215.848671
587.296847,1000,6217.818403
739.3555,1000,6218.260251
731.052603,1000,6218.771853
506.33218,1000,6219.21471
491.182007,1000,6219.61061
710.36621,1000,6220.065429
715.938478,1000,6220.477296
492.617828,1000,6220.927087
397.797714,1000,6221.38091
574.139782,1000,6221.841677
458.276504,1000,6223.549113
495.204984,1000,6223.949048
413.047625,1000,6224.345943
465.005085,1000,6224.739889
542.124007,1000,6225.125856
485.491987,1000,6225.538753
488.043915,1000,6225.933697
715.855383,1000,6226.352576
501.103354,1000,6226.785451
516.569489,1000,6227.21527
580.095125,1000,6229.176071
470.232518,1000,6229.573959
431.561561,1000,6229.966908
534.110092,1000,6230.354871
616.531113,1000,6230.744829
495.467031,1000,6231.136819
737.811194,1000,6231.530763
712.807376,1000,6231.914699
430.224494,1000,6232.307691
715.430926,1000,6232.693616
667.387688,1000,6234.431967
736.949868,1000,6234.832894
724.277224,1000,6235.221854
467.488293,1000,6235.608818
471.209847,1000,6236.000807
567.56614,1000,6236.390771
553.299618,1000,6236.781726
540.119278,1000,6237.176663
480.051555,1000,6237.567617
641.565416,1000,6237.954585
631.256742,1000,6239.706857
703.08476,1000,6240.106826
694.658847,1000,6240.493754
475.896343,1000,6240.882714
454.920573,1000,6241.27267
445.268167,1000,6241.662655
599.444561,1000,6242.051586
592.124801,1000,6242.43955
505.251594,1000,6242.924293
456.781233,1000,6243.394026
469.898129,1000,6245.293915
445.165449,1000,6245.776662
451.581087,1000,6246.307209
664.19062,1000,6246.83978
677.440165,1000,6247.279603
504.491656,1000,6247.719426
434.090607,1000,6248.125377
719.884434,1000,6248.534247
541.80376,1000,6248.920259
506.184824,1000,6249.310209
571.540553,1000,6251.050555
480.836458,1000,6251.452442
456.569885,1000,6251.862345
445.835117,1000,6252.245368
665.776089,1000,6252.635278
732.976902,1000,6253.020286
475.411393,1000,6253.429154
720.393051,1000,6253.907876
462.376926,1000,6254.332738
485.724187,1000,6254.722726
520.169513,1000,6256.469062
552.410062,1000,6256.870992
621.773875,1000,6257.267888
718.165857,1000,6257.657845
477.948783,1000,6258.044854
731.42202,1000,6258.452719
742.095303,1000,6258.841678
506.943084,1000,6259.227646
481.97373,1000,6259.614611
480.053131,1000,6260.006562
504.83554,1000,6261.790832
518.832264,1000,6262.191719
670.829969,1000,6262.579682
440.542357,1000,6262.978614
566.526415,1000,6263.3736
438.534695,1000,6263.769533
494.667786,1000,6264.164443
660.973485,1000,6264.555396
554.798091,1000,6264.954369
676.984399,1000,6265.345296
440.79491,1000,6267.153481
633.422293,1000,6267.567341
582.117043,1000,6267.97126
437.72354,1000,6268.379169
510.216786,1000,6268.773114
648.526188,1000,6269.170053
577.448537,1000,6269.561048
572.06744,1000,6269.953994
734.806438,1000,6270.338969
632.594418,1000,6270.725893
634.392011,1000,6272.457262
588.733705,1000,6272.854229
532.90113,1000,6273.241164
741.163691,1000,6273.627133
500.883387,1000,6274.015137
445.922478,1000,6274.400065
480.577735,1000,6274.78703
475.352422,1000,6275.177023
455.566256,1000,6275.567982
696.583088,1000,6275.975886
485.154628,1000,6277.738172
601.652387,1000,6278.144058
657.806298,1000,6278.54601
419.443656,1000,6278.94092
569.042589,1000,6279.324893
518.139164,1000,6279.712854
515.841135,1000,6280.101858
479.563957,1000,6280.487823
591.917859,1000,6280.879771
733.624273,1000,6281.274714
673.357065,1000,6283.012067
676.672168,1000,6283.41994
732.517864,1000,6283.817875
611.969588,1000,6284.212856
451.58391,1000,6284.606804
475.78813,1000,6285.005698
717.782528,1000,6285.392664
741.565576,1000,6285.783619
650.959365,1000,6286.189532
528.687073,1000,6286.587469
432.799612,1000,6288.359765
620.600341,1000,6288.790576
639.564892,1000,6289.185557
614.21854,1000,6289.575477
506.640514,1000,6289.971417
504.791972,1000,6290.367359
465.392521,1000,6290.762301
477.49176,1000,6291.165268
504.304525,1000,6291.567203
488.352496,1000,6291.961124
514.897023,1000,6293.742331
446.084651,1000,6294.150241
472.454189,1000,6294.549214
664.85265,1000,6294.957081
721.879161,1000,6295.353022
693.648606,1000,6295.750957
515.060796,1000,6296.146935
479.525025,1000,6296.562832
726.708554,1000,6296.960722
724.826938,1000,6297.366637
489.558508,1000,6299.150899
466.852029,1000,6299.553787
463.852312,1000,6299.94175
701.73396,1000,6300.327745
474.117284,1000,6300.710692
601.085532,1000,6301.103641
510.124767,1000,6301.51159
673.381959,1000,6301.899513
445.167829,1000,6302.284513
518.032847,1000,6302.670493
475.003327,1000,6304.388891
723.703212,1000,6304.788786
548.163837,1000,6305.180737
644.990977,1000,6305.566705
519.828291,1000,6305.955664
672.603583,1000,6306.347654
483.752179,1000,6306.748578
651.490865,1000,6307.14947
604.279129,1000,6307.553391
519.595063,1000,6307.951326
521.731433,1000,6309.867203
725.328386,1000,6310.320987
458.444016,1000,6310.796716
675.363231,1000,6311.297418
448.798179,1000,6311.781083
438.889043,1000,6312.289722
445.482924,1000,6312.748497
534.451194,1000,6313.205312
612.601863,1000,6313.619168
560.329902,1000,6314.014111
653.033229,1000,6315.824308
575.737032,1000,6316.2242
489.632315,1000,6316.659037
554.533073,1000,6317.070935
625.015285,1000,6317.479841
563.91696,1000,6317.910689
739.968437,1000,6318.317726
453.660313,1000,6318.713705
615.394027,1000,6319.107657
677.329613,1000,6319.521508
481.67913,1000,6321.297792
451.301682,1000,6321.709694
662.879364,1000,6322.116566
477.788522,1000,6322.513616
691.426856,1000,6322.903614
616.956606,1000,6323.296521
467.336943,1000,6323.690509
471.365411,1000,6324.07444
433.995373,1000,6324.464397
645.738463,1000,6324.852359
477.779193,1000,6326.595696
538.10685,1000,6326.996624
541.322404,1000,6327.38762
544.386963,1000,6327.800476
476.420067,1000,6328.194422
435.699296,1000,6328.590361
567.953225,1000,6328.974335
664.916488,1000,6329.363325
555.345558,1000,6329.751256
651.395124,1000,6330.140216
722.127145,1000,6331.882556
449.220655,1000,6332.282488
463.952341,1000,6332.673483
602.349765,1000,6333.059448
477.138158,1000,6333.444417
479.343772,1000,6333.833339
599.556376,1000,6334.218309
645.969027,1000,6334.606272
641.963212,1000,6334.993237
469.256306,1000,6335.38423
713.740289,1000,6337.121543
489.257185,1000,6337.525463
659.107669,1000,6337.921405
479.91237,1000,6338.332307
526.901574,1000,6338.725254
455.703327,1000,6339.112219
425.746518,1000,6339.501216
