# {"t_start": 1604679538.9705229, "env_id": "Qube-100-v0"} 
r,l,t
1.893896,600,421.536293
0.45682,180,421.67193
1.970139,600,422.144708
1.256382,440,422.475297
1.325516,442,422.806468
2.044172,593,423.251374
1.845224,507,423.635347
2.02383,600,424.061718
0.65696,238,424.222292
1.575328,600,424.663182
1.02244,377,424.941437
1.697299,600,425.37727
1.136902,385,425.652835
0.547228,262,425.852337
1.822529,600,426.308609
1.571349,576,426.744445
1.416581,600,427.18079
0.732068,245,427.366386
1.223045,437,429.229978
1.876884,573,429.698696
1.689441,481,430.074203
1.122927,417,430.370409
1.428047,588,430.792281
0.893521,331,431.02067
0.790933,246,431.198707
1.703266,488,431.577223
1.586314,600,432.008073
1.335498,384,432.290317
1.762242,600,432.744246
0.70155,208,432.905815
1.690689,600,433.369616
1.731348,600,433.82935
1.692842,600,434.273191
1.332409,446,434.609291
1.689724,600,435.035153
0.42165,211,435.183759
0.552361,223,435.34832
1.550253,514,435.717945
1.077969,382,436.027146
0.502294,217,436.177741
1.113314,419,437.821895
1.791814,558,438.252741
1.700205,600,438.744428
0.673329,207,438.898016
1.864628,600,439.347852
1.124301,391,439.625106
1.761116,600,440.064928
1.40908,600,440.511249
0.977561,304,440.720206
1.736999,600,441.158643
1.055573,347,441.411962
1.43135,600,441.870734
1.694547,600,442.287186
1.716991,600,442.723092
1.945545,600,443.186923
1.535611,600,443.630754
0.628121,296,443.84884
1.593901,600,444.290697
1.61474,600,444.728527
1.465783,394,446.378175
0.675916,238,446.555775
0.656066,233,446.736294
1.716135,600,447.171645
1.921339,600,447.630962
1.632066,541,448.046813
1.576307,470,448.399445
0.883598,327,448.644588
0.757707,280,448.863511
1.716958,600,449.302336
0.430853,175,449.433986
1.67887,600,449.900291
1.705953,600,450.34419
0.594349,223,450.497818
1.748381,600,450.917694
0.777668,282,451.143053
1.860854,560,451.563442
0.558405,224,451.731
0.577529,228,451.901564
1.41445,587,452.321442
1.527003,462,452.666519
0.939719,261,452.849541
0.330075,164,452.981699
1.032642,407,453.272431
0.849988,290,453.507314
1.683885,600,455.124115
0.325203,163,455.25238
1.281276,467,455.598979
1.703944,600,456.037809
2.236293,600,456.482615
2.402418,600,456.915481
0.444005,177,457.040147
1.412318,600,457.493483
1.316007,411,457.7857
1.428746,518,458.155748
1.827476,600,458.619603
0.412403,172,458.742273
0.920065,326,458.985652
1.593014,539,459.373127
0.9889,336,459.612484
2.009086,600,460.056821
1.912878,600,460.481825
1.663267,600,460.929658
0.800262,316,461.155682
0.477669,182,461.28729
1.68119,600,461.718135
0.739594,308,461.974957
0.613562,228,463.426121
1.784406,600,463.903415
1.176055,360,464.18114
1.740714,557,464.583593
0.659687,203,464.731197
1.648373,475,465.07332
1.687409,600,465.504678
0.984131,342,465.746631
0.445586,177,465.874874
1.618028,600,466.309741
0.435764,174,466.447238
1.799393,564,466.858139
0.460925,212,467.023734
0.840955,316,467.243618
0.981197,261,467.424643
1.105781,351,467.683955
0.428105,178,467.80414
0.496069,182,467.94238
0.873997,322,468.165821
0.367657,169,468.287493
1.427785,418,468.619607
1.331969,373,468.894869
0.406598,171,469.019537
0.733959,247,469.20664
2.002101,585,469.629533
1.763127,600,470.089812
0.914345,294,470.312216
0.646666,234,471.939524
0.414426,173,472.078153
0.483461,181,472.213377
1.426106,456,472.547581
0.719771,235,472.722111
1.967093,600,473.156629
0.809019,318,473.418948
2.07973,600,473.858774
1.991505,600,474.297616
0.382983,168,474.415298
0.832887,288,474.614766
0.47473,213,474.771948
1.051631,342,475.011814
1.288421,406,475.320987
1.836226,493,475.670089
1.216515,358,475.940942
1.025061,270,476.159321
1.658682,600,476.608468
0.944173,332,476.840846
1.297861,342,477.081203
2.050302,600,477.532016
1.833725,565,477.933502
1.902188,600,478.368295
1.060922,345,478.641562
0.825193,319,478.870017
1.108412,379,480.525144
2.054595,600,480.977955
1.670967,449,481.305593
1.658798,600,481.742957
1.810889,600,482.159882
1.739701,482,482.504935
1.67303,600,482.962448
1.736613,600,483.439648
1.57351,564,483.886452
0.653206,265,484.093987
0.367235,169,484.23062
1.785485,488,484.632086
0.411168,174,484.753308
2.070592,600,485.233069
1.020411,337,485.486389
1.563815,600,485.947196
0.684011,269,486.175096
0.261802,153,486.290296
1.328078,444,486.696736
1.987208,600,487.153516
1.452383,418,487.502581
0.515802,188,487.640212
1.874532,600,489.528588
1.710669,600,489.966926
1.852457,600,490.392787
2.349986,600,490.82514
0.756242,309,491.04108
1.742385,600,491.449028
0.520648,185,491.569217
2.216697,600,492.024001
1.837531,600,492.45781
1.726324,448,492.773659
1.974512,600,493.200514
1.689103,600,493.621901
2.1892,600,494.030298
0.66964,242,494.207816
1.547496,395,494.477623
1.210646,392,494.763368
1.318392,439,495.059611
1.882048,536,495.440072
1.170857,392,495.706368
1.631488,469,496.040989
1.813172,523,497.683028
1.795064,600,498.122886
2.101209,600,498.557724
1.432608,484,498.890836
1.799507,492,499.234919
1.200412,355,499.475276
0.661919,202,499.613944
0.823597,282,499.818901
2.024132,600,500.219803
0.408539,169,500.347015
0.808323,216,500.49962
1.989648,600,500.922614
2.02598,600,501.339731
1.69198,509,501.706748
1.484223,383,501.9895
2.084131,600,502.399408
1.929436,600,502.810314
0.378039,167,502.922602
0.723528,236,503.086669
0.964198,331,503.323115
1.632613,509,503.680628
1.628055,570,504.075251
0.622139,224,505.584769
0.902064,331,505.837669
0.590265,221,505.993219
0.903297,254,506.172318
0.396691,171,506.297964
0.337541,161,506.415649
0.548388,216,506.572735
0.628455,198,506.716352
0.943158,330,506.951722
0.622467,231,507.123263
0.830265,281,507.329711
1.928612,600,507.751167
0.395596,170,507.869365
0.422445,171,507.98647
0.970182,331,508.217363
1.232953,391,508.496614
0.832694,246,508.683116
0.497001,180,508.806785
0.43414,173,508.929963
1.748042,511,509.290002
1.775647,483,509.629666
1.231523,327,509.85856
0.936884,295,510.066005
1.020136,342,510.303371
1.760616,486,510.655505
1.137514,348,510.893874
0.573859,192,511.024527
0.705108,204,511.165151
0.61603,228,511.327716
1.182436,391,511.638884
1.621794,400,511.911156
0.330875,160,512.027866
0.59276,221,512.185444
1.769289,522,512.544484
2.363156,600,514.104342
0.308898,159,514.213053
0.717492,244,514.399553
0.776422,278,514.605003
0.449674,175,514.725682
0.600831,221,514.881264
0.584129,221,515.037846
1.763635,600,515.45724
2.351988,600,515.881656
0.839013,319,516.110046
0.759796,275,516.327464
1.062603,337,516.564882
0.304084,158,516.677581
2.054838,600,517.111838
0.487961,179,517.261465
1.817742,600,517.76256
2.097954,600,518.211406
1.003158,266,518.409847
0.644892,228,518.586701
1.336124,372,518.858974
0.94619,326,519.079929
0.414576,170,519.203562
0.574637,221,519.362141
1.508277,460,519.695754
0.935563,257,519.867295
0.515538,184,519.987972
1.240984,360,520.24434
0.358135,164,520.361064
2.370589,600,520.785625
1.839089,561,522.457629
2.023255,600,522.889473
2.058743,586,523.313845
1.215845,357,523.558194
0.791796,312,523.786588
0.882285,324,524.00253
1.780859,516,524.370546
1.746998,600,524.762496
2.113902,600,525.188389
0.787482,280,525.371902
2.352869,600,525.784795
1.304553,364,526.050087
1.443049,457,526.379758
0.39053,167,526.495453
2.008115,600,526.914892
0.518611,186,527.049494
1.048565,341,527.289854
0.338133,163,527.397563
0.885456,320,527.61602
1.428895,379,527.882776
1.680971,471,528.213473
1.946788,600,528.65536
2.175604,600,529.070287
2.29573,600,530.625028
0.760764,272,530.821501
0.765122,274,531.010994
0.646012,261,531.221433
1.164295,353,531.482255
2.183182,600,531.903647
0.539881,184,532.036837
1.914039,495,532.360932
1.643967,469,532.686063
1.952365,600,533.105607
0.78253,212,533.249224
0.45991,174,533.366507
0.445936,175,533.495665
2.133382,600,533.924518
1.19121,358,534.193798
1.818529,600,534.619177
0.319311,160,534.728899
1.83706,554,535.123428
0.497143,182,535.2451
0.397037,167,535.373757
2.042102,600,535.864446
1.230822,387,536.171643
0.717904,271,536.379128
0.974414,332,536.615571
1.401258,446,536.933231
2.405972,600,537.354104
0.772221,309,538.749005
1.794804,586,539.180847
0.876324,287,539.382309
2.260414,600,539.814736
1.975149,600,540.231643
0.77869,276,540.422133
0.414704,173,540.544803
1.230508,324,540.778181
1.994767,600,541.198563
1.382215,472,541.53376
1.807537,600,541.93919
1.998765,600,542.342109
0.41545,171,542.462785
2.343265,600,542.881255
0.374743,167,542.990006
0.877481,254,543.164507
2.015203,600,543.586477
0.616548,258,543.778515
1.821106,521,544.135594
1.993336,600,544.565913
2.391615,600,544.990784
1.458351,452,545.306462
0.885358,322,545.535864
2.006311,576,547.131106
1.680766,473,547.486156
1.937088,600,547.901554
0.487439,179,548.026221
0.568958,187,548.179413
2.352047,600,548.710907
0.669787,200,548.882407
1.522891,418,549.198561
2.028483,600,549.670449
1.189418,385,549.945228
0.872486,319,550.208546
1.279304,362,550.499277
0.885128,287,550.742627
1.675837,538,551.150535
1.143404,352,551.43481
1.71195,476,551.783185
2.068666,600,552.269407
1.35119,404,552.602026
0.737099,208,552.756613
0.461373,177,552.884273
0.854014,283,553.126623
0.422758,170,553.250292
1.29923,366,553.52906
1.356089,439,553.845723
1.044761,339,554.086082
2.323452,600,555.960091
2.065041,600,556.385001
1.200186,392,556.680629
1.635215,507,557.052593
0.599514,194,557.195209
1.804943,600,557.626612
2.309029,600,558.044969
0.403198,171,558.172163
2.07081,600,558.626435
2.205602,600,559.035392
1.090007,382,559.30114
0.83013,316,559.570551
0.586606,190,559.705698
2.254418,600,560.122102
0.966169,298,560.343731
1.918528,535,560.707346
0.458373,174,560.827025
2.091747,548,561.215984
1.873083,500,561.56605
0.453013,176,561.697696
0.88451,288,561.909146
1.000057,334,562.139558
1.720655,514,562.51256
0.518151,183,563.968345
2.361999,600,564.449061
2.397623,600,564.879435
0.359213,165,564.994132
1.904432,496,565.359668
1.283418,366,565.633525
1.331373,370,565.883903
0.846027,284,566.093296
0.380765,167,566.206994
2.294816,600,566.648812
1.040123,341,566.89267
0.457754,176,567.01585
2.010422,600,567.448744
1.290527,434,567.760864
0.489679,178,567.887522
0.652524,198,568.033133
1.691963,507,568.39771
0.581598,190,568.541834
2.130379,600,568.96322
1.825223,491,569.300277
1.469164,413,569.604604
1.504602,417,569.928048
0.973537,229,570.085645
1.69377,509,570.446188
1.740434,517,570.839138
0.444895,175,570.961809
0.374268,167,572.350155
1.02088,299,572.576583
1.776466,600,573.020931
0.478434,177,573.144634
1.976778,540,573.545104
1.841251,590,573.967227
2.080209,600,574.383116
0.983744,297,574.607515
1.085254,376,574.867838
0.844482,283,575.060332
0.412102,171,575.174026
1.247421,390,575.461343
2.08305,600,575.888498
1.600301,600,576.309372
0.428726,174,576.43703
0.533549,185,576.565725
1.514236,454,576.911766
2.427618,600,577.361588
0.88868,289,577.557116
2.628587,600,577.982927
2.074529,600,578.4413
2.0688,600,578.901561
1.882345,593,579.314967
1.675934,503,580.96487
2.315288,600,581.400704
2.165295,590,581.822687
2.109409,600,582.252525
2.20746,600,582.687935
1.460043,446,583.012705
2.129052,600,583.437678
1.63797,466,583.765309
2.176039,600,584.198313
0.430565,171,584.313515
1.778644,600,584.735385
1.817414,520,585.108389
2.427674,600,585.517896
0.646395,263,585.707903
2.057333,600,586.130825
1.019307,302,586.329296
2.039812,600,586.759146
0.804701,246,586.937386
2.219709,600,587.368801
1.248727,357,587.617175
1.541396,600,589.283711
1.101145,342,589.527057
2.102097,600,589.937511
0.478697,178,590.070193
1.374459,439,590.403302
1.269121,428,590.698535
1.478807,486,591.031644
1.704693,475,591.370738
0.729909,304,591.581682
1.114025,379,591.844565
2.010105,600,592.254452
1.507207,450,592.570237
2.173876,600,593.000052
0.916692,291,593.197526
0.958668,330,593.422969
1.155989,417,593.714863
1.976954,600,594.137693
1.957526,600,594.578024
2.195219,593,594.992003
1.375806,440,595.286269
1.147446,347,595.538592
1.224688,424,595.851754
1.19007,419,597.328861
2.237507,600,597.777662
1.620401,432,598.075375
2.118885,600,598.502747
1.299069,431,598.823159
0.356862,166,598.942347
0.848471,317,599.163754
0.360756,164,599.272462
1.225802,357,599.526782
2.203672,600,599.944706
1.769041,600,600.362277
2.146623,600,600.781681
1.80939,555,601.183643
2.182844,554,601.58205
1.867362,557,601.976996
1.948089,565,602.372474
0.443848,174,602.499643
1.886544,600,602.925504
0.839062,316,603.141965
1.912329,600,603.569288
1.771528,600,604.006022
2.376096,600,605.645665
2.173069,524,606.030164
1.050787,339,606.265535
0.671653,199,606.39123
2.434208,600,606.788137
0.76562,274,606.998557
0.801329,278,607.195634
2.233523,600,607.614506
1.002275,334,607.847358
1.09565,343,608.10866
1.368175,439,608.446265
0.957029,329,608.719534
0.666796,198,608.888083
0.973549,298,609.16634
1.832765,488,609.513451
1.314076,431,609.808635
0.858378,249,609.977186
2.174049,491,610.309401
1.708637,540,610.680398
0.857141,316,610.907757
0.993539,299,611.116195
0.496761,181,611.236875
2.128231,600,611.637814
0.749349,240,611.799385
1.819963,600,612.220285
1.281995,362,613.73096
2.423059,600,614.243139
1.037237,301,614.470491
2.441555,600,614.994599
2.153383,600,615.485899
1.413744,374,615.764714
1.048214,270,615.980103
1.531749,491,616.343136
1.120298,345,616.631382
0.449334,174,616.759407
1.889294,491,617.149378
1.569359,388,617.463537
0.578594,190,617.60915
2.125071,600,618.073441
1.012388,265,618.300434
1.28748,395,618.601173
2.113267,600,619.031022
2.402998,600,619.461381
1.982228,600,619.884808
1.03439,333,620.116241
2.245245,595,620.538132
1.429822,446,620.853285
1.103622,315,621.087662
1.769697,551,622.59718
0.415781,169,622.719887
0.660648,195,622.865463
1.555099,386,623.150251
2.227095,594,623.570873
2.352995,600,623.992745
1.103657,309,624.208202
2.530992,600,624.633705
2.077029,600,625.087531
2.112341,600,625.507376
0.881128,288,625.697866
0.822725,247,625.872906
1.273927,361,626.120245
2.584716,600,626.543659
0.686234,230,626.702202
0.995567,332,626.932097
2.086513,511,627.286406
2.11883,600,627.723255
1.912562,598,628.129168
1.989216,600,628.559023
2.028969,540,628.928567
0.866031,252,629.110588
1.353107,436,630.695385
0.772278,277,630.90042
1.68902,600,631.332848
2.364697,474,631.656494
1.641413,440,631.948714
0.663694,261,632.13721
1.798693,600,632.579049
2.389633,600,633.001935
1.017173,271,633.197413
2.743671,600,633.615801
0.621272,225,633.783353
2.461661,600,634.199255
0.517071,182,634.323432
0.427091,172,634.459576
2.519976,600,634.891422
1.849632,522,635.261431
2.198367,600,635.680817
